setID,loc,grid,year,tl,w,sex,mat,age
2006062,3,1290,2006,457,890,male,mature,3
2006062,3,1290,2006,485,1193,male,mature,3
2006062,3,1290,2006,444,899,male,mature,3
2006062,3,1290,2006,481,1330,male,mature,3
2006062,3,1290,2006,447,950,male,mature,3
2006062,3,1290,2006,490,1135,male,mature,3
2006062,3,1290,2006,490,1126,female,mature,3
2006062,3,1290,2006,503,1369,female,mature,3
2006062,3,1290,2006,525,1511,female,mature,3
2006062,3,1290,2006,588,2334,female,mature,7
2006062,3,1290,2006,502,1362,female,mature,3
2006062,3,1290,2006,484,1120,male,mature,3
2006062,3,1290,2006,508,1328,female,mature,3
2006062,3,1290,2006,467,1135,female,mature,3
2006062,3,1290,2006,458,1028,female,mature,3
2006062,3,1290,2006,478,1242,female,mature,3
2006062,3,1290,2006,482,1172,female,mature,3
2006062,3,1290,2006,477,1062,female,mature,3
2006062,3,1290,2006,452,964,male,mature,3
2006062,3,1290,2006,451,859,male,mature,3
2006062,3,1290,2006,384,561,female,immature,1
2006062,3,1290,2006,477,1080,male,mature,5
2006062,3,1290,2006,505,1324,female,mature,3
2006062,3,1290,2006,528,1407,female,mature,3
2006062,3,1290,2006,466,1018,male,mature,3
2006062,3,1290,2006,537,1582,female,mature,3
2006062,3,1290,2006,573,1696,male,mature,10
2006062,3,1290,2006,634,2807,female,mature,7
2006062,3,1290,2006,362,434,female,immature,1
2006062,3,1290,2006,344,392,female,immature,1
2006062,3,1290,2006,365,497,male,immature,1
2006062,3,1290,2006,351,378,female,immature,1
2006062,3,1290,2006,500,1300,male,mature,3
2006062,3,1290,2006,498,1283,female,immature,3
2006062,3,1290,2006,522,1329,female,mature,3
2006062,3,1290,2006,506,1372,female,mature,3
2006062,3,1290,2006,494,1299,female,mature,3
2006062,3,1290,2006,468,1026,male,mature,3
2006062,3,1290,2006,506,1310,female,immature,3
2006062,3,1290,2006,526,1482,female,mature,3
2006062,3,1290,2006,547,1665,female,mature,3
2006062,3,1290,2006,510,1387,female,mature,3
2006062,3,1290,2006,460,1017,male,mature,3
2006062,3,1290,2006,332,342,male,immature,1
2006062,3,1290,2006,552,1685,female,mature,3
2006062,3,1290,2006,519,1497,female,mature,3
2006062,3,1290,2006,521,1480,female,mature,3
2006062,3,1290,2006,457,1043,male,mature,3
2006062,3,1290,2006,488,1073,male,mature,3
2006062,3,1290,2006,446,904,male,mature,3
2006062,3,1290,2006,454,1008,male,mature,3
2006062,3,1290,2006,577,1892,female,mature,5
2006062,3,1290,2006,622,2475,male,mature,12
2006062,3,1290,2006,502,1175,female,mature,3
2006062,3,1290,2006,447,931,male,mature,3
2006062,3,1290,2006,447,954,female,immature,2
2006062,3,1290,2006,497,1159,female,mature,3
2006062,3,1290,2006,586,2132,female,mature,5
2006062,3,1290,2006,360,472,male,mature,1
2006062,3,1290,2006,357,447,female,immature,1
2006062,3,1290,2006,360,410,male,mature,1
2006062,3,1290,2006,408,688,male,mature,3
2006062,3,1290,2006,401,609,male,mature,2
2006062,3,1290,2006,499,1159,female,mature,3
2006062,3,1290,2006,467,994,male,mature,3
2006062,3,1290,2006,454,926,male,mature,3
2006062,3,1290,2006,469,947,male,mature,3
2006062,3,1290,2006,513,1286,female,mature,3
2006062,3,1290,2006,368,521,male,mature,1
2006063,3,1291,2006,584,2316,female,mature,5
2006063,3,1291,2006,530,1433,female,mature,3
2006063,3,1291,2006,455,1100,male,mature,3
2006063,3,1291,2006,480,1126,male,mature,3
2006063,3,1291,2006,514,1436,female,mature,3
2006063,3,1291,2006,536,1672,female,mature,3
2006063,3,1291,2006,525,1408,female,mature,3
2006063,3,1291,2006,508,1410,female,mature,3
2006063,3,1291,2006,508,1288,female,mature,3
2006063,3,1291,2006,492,1091,female,mature,3
2006063,3,1291,2006,547,1807,female,mature,3
2006063,3,1291,2006,462,1005,female,mature,3
2006063,3,1291,2006,507,1486,female,mature,3
2006063,3,1291,2006,430,948,female,immature,3
2006063,3,1291,2006,514,1318,male,mature,3
2006063,3,1291,2006,493,1108,female,mature,3
2006063,3,1291,2006,458,1178,male,mature,3
2006063,3,1291,2006,472,1001,male,mature,3
2006063,3,1291,2006,472,1110,male,mature,3
2006063,3,1291,2006,520,1426,female,mature,3
2006063,3,1291,2006,604,2430,female,mature,6
2006063,3,1291,2006,627,2736,female,mature,7
2006063,3,1291,2006,597,2404,female,mature,5
2006063,3,1291,2006,532,1536,female,mature,3
2006063,3,1291,2006,533,1566,female,mature,3
2006063,3,1291,2006,453,1002,female,mature,2
2006063,3,1291,2006,509,1338,female,immature,3
2006063,3,1291,2006,488,1145,female,mature,3
2006063,3,1291,2006,503,1295,female,immature,3
2006063,3,1291,2006,413,731,female,immature,3
2006063,3,1291,2006,510,1288,female,mature,3
2006063,3,1291,2006,477,1092,male,mature,5
2006063,3,1291,2006,458,936,male,mature,3
2006063,3,1291,2006,488,1077,female,mature,3
2006063,3,1291,2006,468,1054,male,mature,3
2006063,3,1291,2006,493,1234,female,immature,3
2006063,3,1291,2006,447,959,male,mature,3
2006063,3,1291,2006,434,756,male,mature,3
2006063,3,1291,2006,433,835,male,mature,3
2006063,3,1291,2006,552,1532,female,mature,3
2006063,3,1291,2006,463,938,male,mature,3
2006063,3,1291,2006,360,447,female,immature,1
2006063,3,1291,2006,345,380,male,mature,1
2006063,3,1291,2006,390,562,male,mature,1
2006063,3,1291,2006,370,498,male,mature,1
2006063,3,1291,2006,375,489,female,immature,1
2006063,3,1291,2006,510,1294,female,mature,3
2006063,3,1291,2006,531,1584,female,mature,3
2006063,3,1291,2006,505,1244,female,immature,3
2006063,3,1291,2006,385,566,female,immature,1
2006063,3,1291,2006,519,1352,female,mature,3
2006063,3,1291,2006,465,1004,male,mature,3
2006063,3,1291,2006,514,1282,female,mature,3
2006063,3,1291,2006,485,1156,female,mature,3
2006063,3,1291,2006,450,892,male,mature,2
2006063,3,1291,2006,482,1150,female,mature,3
2006063,3,1291,2006,463,978,female,mature,3
2006063,3,1291,2006,493,1253,female,mature,3
2006063,3,1291,2006,654,3103,female,mature,7
2006063,3,1291,2006,493,1241,male,mature,3
2006063,3,1291,2006,458,999,female,mature,3
2006066,3,1328,2006,475,1112,female,mature,3
2006066,3,1328,2006,493,1243,female,mature,3
2006066,3,1328,2006,488,1231,female,mature,3
2006066,3,1328,2006,490,1108,female,mature,3
2006066,3,1328,2006,495,1220,female,mature,3
2006066,3,1328,2006,522,1570,female,mature,3
2006066,3,1328,2006,503,1305,female,mature,3
2006066,3,1328,2006,518,1534,female,mature,3
2006066,3,1328,2006,489,1146,female,mature,3
2006066,3,1328,2006,500,1276,female,mature,3
2006066,3,1328,2006,502,1291,female,mature,3
2006067,3,1329,2006,437,864,male,mature,3
2006067,3,1329,2006,524,1452,female,mature,3
2006067,3,1329,2006,454,957,male,mature,3
2006067,3,1329,2006,504,1205,female,mature,3
2006067,3,1329,2006,492,1179,female,mature,3
2006067,3,1329,2006,512,1381,female,mature,3
2006067,3,1329,2006,507,1375,female,mature,4
2006067,3,1329,2006,494,1205,female,mature,3
2006067,3,1329,2006,525,1268,female,immature,3
2006067,3,1329,2006,505,1355,female,mature,3
2006067,3,1329,2006,568,2032,female,mature,5
2006067,3,1329,2006,470,1270,male,mature,3
2006067,3,1329,2006,514,1331,female,mature,3
2006067,3,1329,2006,545,1528,female,mature,3
2006067,3,1329,2006,503,1219,female,immature,3
2006067,3,1329,2006,465,965,male,mature,3
2006067,3,1329,2006,486,1100,female,mature,3
2006067,3,1329,2006,477,1130,female,mature,3
2006067,3,1329,2006,494,1222,female,mature,3
2006067,3,1329,2006,463,966,male,mature,3
2006067,3,1329,2006,436,844,male,mature,3
2006067,3,1329,2006,430,822,male,mature,3
2006067,3,1329,2006,465,1096,female,mature,3
2006067,3,1329,2006,511,1444,female,mature,3
2006067,3,1329,2006,490,1135,female,mature,3
2006067,3,1329,2006,502,1270,female,mature,3
2006067,3,1329,2006,503,1333,female,mature,3
2006067,3,1329,2006,503,1412,female,mature,3
2006067,3,1329,2006,539,1640,male,mature,3
2006067,3,1329,2006,495,1113,female,mature,3
2006067,3,1329,2006,477,1123,female,mature,3
2006067,3,1329,2006,355,467,female,immature,1
2006067,3,1329,2006,384,561,female,immature,1
2006067,3,1329,2006,373,494,female,immature,1
2006067,3,1329,2006,352,476,male,immature,3
2006067,3,1329,2006,519,1466,female,mature,3
2006067,3,1329,2006,510,1433,male,mature,5
2006067,3,1329,2006,499,1047,female,mature,3
2006067,3,1329,2006,425,863,male,mature,3
2006067,3,1329,2006,503,1145,female,immature,3
2006067,3,1329,2006,426,853,male,mature,3
2006067,3,1329,2006,467,1042,female,mature,3
2006067,3,1329,2006,445,897,female,immature,2
2006067,3,1329,2006,473,1101,male,mature,3
2006067,3,1329,2006,448,930,male,mature,2
2006067,3,1329,2006,491,1304,female,mature,3
2006067,3,1329,2006,478,1080,female,mature,3
2006067,3,1329,2006,487,1260,male,mature,3
2006067,3,1329,2006,590,1839,male,mature,10
2006067,3,1329,2006,492,1226,female,mature,3
2006067,3,1329,2006,528,1646,female,mature,3
2006067,3,1329,2006,467,958,male,mature,3
2006067,3,1329,2006,503,1323,female,mature,3
2006067,3,1329,2006,486,1119,female,mature,3
2006067,3,1329,2006,561,1849,female,mature,3
2006067,3,1329,2006,581,2103,female,mature,5
2006067,3,1329,2006,527,1571,male,mature,5
2006067,3,1329,2006,546,1558,female,mature,3
2006067,3,1329,2006,527,1361,female,immature,3
2006067,3,1329,2006,471,1121,female,mature,3
2006068,3,1329,2006,497,1252,female,mature,3
2006068,3,1329,2006,539,1443,female,mature,3
2006068,3,1329,2006,498,1176,male,mature,10
2006068,3,1329,2006,442,795,male,mature,3
2006068,3,1329,2006,451,914,male,mature,3
2006068,3,1329,2006,473,1105,female,mature,3
2006068,3,1329,2006,527,1430,female,mature,3
2006068,3,1329,2006,491,1166,female,mature,3
2006068,3,1329,2006,357,506,male,mature,1
2006068,3,1329,2006,507,1237,female,mature,3
2006068,3,1329,2006,505,1282,female,mature,3
2006068,3,1329,2006,537,1569,male,mature,5
2006068,3,1329,2006,514,1376,female,mature,3
2006068,3,1329,2006,567,1685,female,mature,3
2006068,3,1329,2006,670,3285,female,mature,8
2006069,3,1330,2006,538,1551,male,mature,8
2006070,3,1393,2006,515,1484,female,mature,3
2006070,3,1393,2006,450,915,female,immature,2
2006070,3,1393,2006,490,1234,female,mature,3
2006070,3,1393,2006,435,784,female,immature,3
2006070,3,1393,2006,461,1000,male,mature,3
2006070,3,1393,2006,355,436,male,immature,1
2006070,3,1393,2006,355,420,male,immature,1
2006070,3,1393,2006,528,1563,female,mature,3
2006070,3,1393,2006,537,1446,female,mature,3
2006070,3,1393,2006,499,1297,female,mature,3
2006070,3,1393,2006,485,1250,female,mature,3
2006070,3,1393,2006,618,2542,female,mature,5
2006070,3,1393,2006,507,1328,female,mature,3
2006070,3,1393,2006,511,1305,female,mature,3
2006070,3,1393,2006,502,1340,female,mature,3
2006070,3,1393,2006,521,1542,female,mature,3
2006070,3,1393,2006,519,1371,female,mature,3
2006070,3,1393,2006,374,560,male,mature,1
2006070,3,1393,2006,505,1365,female,mature,3
2006070,3,1393,2006,431,824,male,mature,3
2006070,3,1393,2006,511,1279,male,mature,3
2006070,3,1393,2006,466,953,male,mature,3
2006070,3,1393,2006,506,1513,female,mature,3
2006070,3,1393,2006,516,1378,female,mature,3
2006070,3,1393,2006,447,816,female,immature,2
2006071,3,1393,2006,488,1185,female,mature,3
2006071,3,1393,2006,503,1252,female,mature,4
2006071,3,1393,2006,503,1269,female,mature,3
2006071,3,1393,2006,478,1060,female,mature,3
2006071,3,1393,2006,504,1363,female,mature,3
2006071,3,1393,2006,522,1602,female,mature,3
2006071,3,1393,2006,390,634,female,mature,3
2006071,3,1393,2006,434,774,male,mature,3
2006071,3,1393,2006,512,1473,female,mature,3
2006071,3,1393,2006,508,1348,female,mature,3
2006071,3,1393,2006,537,1384,female,mature,3
2006071,3,1393,2006,515,1390,female,mature,3
2006071,3,1393,2006,512,1295,female,mature,3
2006071,3,1393,2006,487,1210,female,mature,3
2006071,3,1393,2006,528,1479,female,mature,3
2006071,3,1393,2006,518,1427,female,immature,3
2006071,3,1393,2006,463,1010,female,mature,3
2006071,3,1393,2006,414,660,male,mature,3
2006071,3,1393,2006,358,474,male,mature,1
2006071,3,1393,2006,357,408,male,mature,3
2006073,3,1394,2006,418,797,male,mature,3
2006073,3,1394,2006,455,982,male,mature,3
2006073,3,1394,2006,360,521,male,mature,1
2006075,3,1395,2006,571,2179,female,mature,6
2006075,3,1395,2006,447,951,male,mature,3
2006075,3,1395,2006,540,1701,female,mature,3
2006075,3,1395,2006,487,1193,male,mature,3
2006075,3,1395,2006,524,1539,male,mature,5
2006075,3,1395,2006,499,1199,male,mature,3
2006075,3,1395,2006,588,2020,female,mature,5
2006075,3,1395,2006,478,1068,male,mature,5
2006075,3,1395,2006,372,452,female,immature,1
2006075,3,1395,2006,362,445,female,immature,1
2006075,3,1395,2006,652,3094,female,mature,5
2006075,3,1395,2006,508,1431,female,mature,3
2006075,3,1395,2006,554,1693,male,mature,8
2006075,3,1395,2006,497,1378,female,immature,3
2006075,3,1395,2006,615,2943,male,mature,8
2006075,3,1395,2006,534,1723,female,mature,3
2006075,3,1395,2006,494,1309,female,mature,3
2006075,3,1395,2006,518,1594,male,mature,6
2006075,3,1395,2006,502,1334,female,mature,3
2006075,3,1395,2006,532,1710,female,mature,3
2006075,3,1395,2006,519,1480,female,mature,3
2006075,3,1395,2006,472,1161,male,mature,3
2006075,3,1395,2006,479,1063,female,mature,3
2006075,3,1395,2006,577,2401,female,mature,4
2006075,3,1395,2006,368,492,female,immature,1
2006075,3,1395,2006,362,469,male,mature,1
2006075,3,1395,2006,535,1589,male,mature,5
2006075,3,1395,2006,595,2231,female,mature,7
2006075,3,1395,2006,545,1624,male,mature,5
2006075,3,1395,2006,584,2159,female,mature,5
2006077,3,1437,2006,510,1278,female,immature,3
2006077,3,1437,2006,533,1489,female,mature,3
2006077,3,1437,2006,429,853,male,mature,3
2006077,3,1437,2006,450,924,male,mature,2
2006077,3,1437,2006,481,1148,female,mature,3
2006077,3,1437,2006,511,1386,female,mature,3
2006077,3,1437,2006,480,1130,female,immature,3
2006077,3,1437,2006,517,1298,female,mature,3
2006077,3,1437,2006,532,1559,female,mature,3
2006077,3,1437,2006,494,1356,female,mature,3
2006077,3,1437,2006,414,879,male,mature,3
2006077,3,1437,2006,523,1344,female,mature,3
2006077,3,1437,2006,352,472,male,mature,3
2006077,3,1437,2006,497,1167,male,mature,3
2006077,3,1437,2006,466,1036,male,mature,3
2006077,3,1437,2006,576,2136,female,mature,5
2006077,3,1437,2006,487,1161,female,mature,3
2006077,3,1437,2006,479,1166,female,mature,3
2006077,3,1437,2006,444,780,female,immature,2
2006077,3,1437,2006,530,1592,female,mature,3
2006078,3,1438,2006,442,868,male,mature,3
2006078,3,1438,2006,481,1017,female,mature,3
2006078,3,1438,2006,403,603,female,immature,2
2006078,3,1438,2006,470,987,male,mature,3
2006078,3,1438,2006,479,1095,female,mature,3
2006078,3,1438,2006,505,1378,female,mature,3
2006078,3,1438,2006,529,1512,female,mature,3
2006078,3,1438,2006,512,1312,female,mature,3
2006078,3,1438,2006,542,1738,female,mature,3
2006078,3,1438,2006,519,1503,female,mature,3
2006078,3,1438,2006,516,1427,female,mature,3
2006078,3,1438,2006,482,1179,female,mature,3
2006078,3,1438,2006,464,1022,female,immature,3
2006078,3,1438,2006,436,896,female,immature,3
2006078,3,1438,2006,494,1134,female,mature,3
2006078,3,1438,2006,470,1158,female,mature,3
2006078,3,1438,2006,496,1085,male,mature,3
2006078,3,1438,2006,482,1040,male,mature,3
2006078,3,1438,2006,498,1152,female,mature,3
2006078,3,1438,2006,489,1147,female,immature,3
2006078,3,1438,2006,509,1363,female,mature,3
2006078,3,1438,2006,510,1276,female,mature,3
2006078,3,1438,2006,491,1225,female,mature,3
2006078,3,1438,2006,498,1309,female,mature,3
2006078,3,1438,2006,502,1585,female,mature,3
2006078,3,1438,2006,526,1346,female,mature,3
2006078,3,1438,2006,562,2198,female,mature,5
2006078,3,1438,2006,498,1264,female,immature,3
2006078,3,1438,2006,526,1586,female,mature,3
2006078,3,1438,2006,451,963,female,mature,2
2006078,3,1438,2006,360,500,female,immature,1
2006078,3,1438,2006,326,371,male,immature,1
2006078,3,1438,2006,369,467,female,immature,1
2006078,3,1438,2006,486,1118,female,mature,3
2006078,3,1438,2006,499,1262,female,mature,3
2006078,3,1438,2006,532,1640,female,mature,3
2006079,3,1439,2006,463,1000,male,mature,3
2006079,3,1439,2006,524,1617,female,mature,3
2006079,3,1439,2006,442,853,male,mature,3
2006080,3,1440,2006,596,2376,female,mature,5
2006080,3,1440,2006,514,1445,male,mature,5
2006080,3,1440,2006,538,1627,female,mature,3
2006080,3,1440,2006,702,3717,female,mature,16
2006080,3,1440,2006,367,569,male,mature,1
2006080,3,1440,2006,500,1269,female,mature,3
2006080,3,1440,2006,531,1750,male,mature,6
2006080,3,1440,2006,545,1739,female,mature,3
2006080,3,1440,2006,590,2364,female,mature,5
2006080,3,1440,2006,515,1462,female,mature,3
2006080,3,1440,2006,485,1124,male,mature,3
2006080,3,1440,2006,522,1497,female,mature,3
2006080,3,1440,2006,577,1878,male,mature,5
2006080,3,1440,2006,502,1413,male,mature,3
2006080,3,1440,2006,442,883,male,mature,3
2006080,3,1440,2006,432,863,male,mature,3
2006080,3,1440,2006,528,1526,female,immature,3
2006080,3,1440,2006,497,1346,female,mature,3
2006080,3,1440,2006,472,1209,female,mature,3
2006080,3,1440,2006,493,1436,male,mature,3
2006080,3,1440,2006,397,656,female,immature,1
2006080,3,1440,2006,365,528,female,immature,1
2006080,3,1440,2006,532,1589,female,mature,3
2006080,3,1440,2006,548,1800,male,mature,7
2006080,3,1440,2006,566,2010,female,mature,5
2006080,3,1440,2006,553,1886,male,mature,5
2006080,3,1440,2006,516,1488,female,mature,3
2006080,3,1440,2006,584,2078,female,mature,8
2006080,3,1440,2006,460,1006,male,mature,3
2006080,3,1440,2006,452,926,female,immature,2
2006080,3,1440,2006,492,1284,male,mature,3
2006080,3,1440,2006,502,1422,female,mature,3
2006080,3,1440,2006,522,1453,female,mature,3
2006080,3,1440,2006,514,1438,female,immature,3
2006080,3,1440,2006,499,1306,female,mature,3
2006080,3,1440,2006,581,1963,female,mature,5
2006080,3,1440,2006,501,1700,male,mature,6
2006080,3,1440,2006,478,1096,male,mature,5
2006080,3,1440,2006,570,2173,male,mature,6
2006080,3,1440,2006,337,404,male,mature,1
2006080,3,1440,2006,598,2204,female,mature,5
2006080,3,1440,2006,742,4674,female,mature,12
2006080,3,1440,2006,626,2571,male,mature,10
2006080,3,1440,2006,755,4762,female,mature,12
2006080,3,1440,2006,710,3505,female,mature,12
2006080,3,1440,2006,695,3279,female,mature,14
2006080,3,1440,2006,550,1877,female,mature,3
2007001,1,880,2007,454,971,male,mature,4
2007001,1,880,2007,487,1100,male,mature,4
2007001,1,880,2007,464,999,male,mature,4
2007001,1,880,2007,466,954,male,mature,4
2007001,1,880,2007,499,1123,female,mature,4
2007001,1,880,2007,493,1215,male,mature,4
2007001,1,880,2007,487,1045,male,mature,4
2007001,1,880,2007,483,1034,male,mature,4
2007001,1,880,2007,464,910,male,mature,4
2007001,1,880,2007,472,991,male,mature,2
2007001,1,880,2007,451,1010,male,mature,4
2007001,1,880,2007,442,840,male,mature,4
2007001,1,880,2007,422,712,male,immature,2
2007001,1,880,2007,448,840,male,mature,4
2007001,1,880,2007,475,1111,male,mature,4
2007001,1,880,2007,507,1210,female,mature,4
2007001,1,880,2007,451,988,male,mature,4
2007001,1,880,2007,447,961,male,mature,2
2007001,1,880,2007,446,960,male,mature,2
2007001,1,880,2007,483,1064,male,mature,4
2007001,1,880,2007,481,959,male,mature,4
2007001,1,880,2007,453,912,male,mature,4
2007001,1,880,2007,471,1058,male,mature,4
2007001,1,880,2007,403,617,male,mature,2
2007001,1,880,2007,498,1143,male,mature,4
2007001,1,880,2007,430,947,male,mature,4
2007001,1,880,2007,477,1188,male,mature,4
2007001,1,880,2007,413,645,female,immature,2
2007001,1,880,2007,505,1471,male,mature,4
2007001,1,880,2007,436,774,male,mature,3
2007001,1,880,2007,443,756,male,mature,2
2007001,1,880,2007,547,1851,male,mature,8
2007001,1,880,2007,522,1434,female,mature,4
2007001,1,880,2007,422,713,male,mature,2
2007001,1,880,2007,448,872,male,mature,2
2007001,1,880,2007,432,718,male,immature,4
2007001,1,880,2007,482,1244,male,mature,4
2007001,1,880,2007,468,1188,male,mature,4
2007001,1,880,2007,437,734,male,mature,2
2007001,1,880,2007,407,595,male,mature,2
2007001,1,880,2007,488,1111,male,mature,6
2007001,1,880,2007,458,950,male,mature,4
2007001,1,880,2007,495,1115,male,mature,4
2007001,1,880,2007,451,1084,male,mature,4
2007001,1,880,2007,436,813,male,mature,2
2007001,1,880,2007,454,1021,male,mature,4
2007001,1,880,2007,462,907,male,mature,4
2007001,1,880,2007,435,778,male,mature,2
2007001,1,880,2007,521,1434,female,mature,4
2007001,1,880,2007,388,695,male,mature,2
2007001,1,880,2007,447,973,male,mature,2
2007001,1,880,2007,476,1050,male,mature,4
2007001,1,880,2007,408,631,male,mature,2
2007001,1,880,2007,415,632,male,mature,2
2007001,1,880,2007,421,713,female,mature,2
2007001,1,880,2007,429,772,female,immature,2
2007001,1,880,2007,476,1251,male,mature,4
2007001,1,880,2007,404,619,male,mature,1
2007001,1,880,2007,423,685,female,mature,1
2007001,1,880,2007,412,645,female,mature,2
2007001,1,880,2007,412,666,male,mature,2
2007001,1,880,2007,437,792,male,mature,2
2007001,1,880,2007,422,704,male,immature,2
2007001,1,880,2007,379,493,male,mature,1
2007001,1,880,2007,417,712,male,mature,2
2007001,1,880,2007,446,839,male,mature,2
2007001,1,880,2007,471,1204,male,mature,4
2007001,1,880,2007,471,1150,male,mature,2
2007001,1,880,2007,418,682,male,mature,2
2007001,1,880,2007,407,640,female,mature,2
2007001,1,880,2007,439,735,male,mature,4
2007001,1,880,2007,424,697,male,mature,2
2007001,1,880,2007,407,589,male,mature,2
2007001,1,880,2007,408,561,female,mature,2
2007001,1,880,2007,368,430,male,mature,1
2007001,1,880,2007,361,382,male,mature,1
2007001,1,880,2007,370,450,male,mature,1
2007003,1,898,2007,464,927,male,mature,4
2007003,1,898,2007,420,685,male,mature,2
2007003,1,898,2007,451,830,male,mature,4
2007003,1,898,2007,477,1073,male,mature,4
2007003,1,898,2007,483,1201,male,mature,4
2007003,1,898,2007,429,677,female,immature,2
2007003,1,898,2007,427,683,male,mature,4
2007003,1,898,2007,426,679,male,mature,4
2007003,1,898,2007,417,669,male,mature,1
2007003,1,898,2007,485,1172,male,mature,4
2007003,1,898,2007,510,1404,male,mature,4
2007003,1,898,2007,420,680,female,immature,2
2007003,1,898,2007,430,679,female,immature,2
2007003,1,898,2007,410,612,male,mature,2
2007003,1,898,2007,494,1166,male,mature,4
2007003,1,898,2007,496,1130,female,mature,4
2007003,1,898,2007,444,832,female,mature,2
2007003,1,898,2007,421,660,male,mature,2
2007003,1,898,2007,440,798,male,mature,2
2007003,1,898,2007,454,810,male,mature,4
2007003,1,898,2007,436,767,male,mature,3
2007003,1,898,2007,400,546,male,mature,2
2007003,1,898,2007,515,1306,male,mature,4
2007003,1,898,2007,480,1075,male,mature,4
2007003,1,898,2007,435,725,female,immature,2
2007003,1,898,2007,445,848,female,immature,2
2007003,1,898,2007,425,670,female,immature,2
2007003,1,898,2007,393,560,male,mature,1
2007003,1,898,2007,466,888,male,mature,4
2007003,1,898,2007,400,613,male,mature,2
2007003,1,898,2007,360,395,female,immature,1
2007003,1,898,2007,404,597,male,mature,2
2007003,1,898,2007,457,1002,female,mature,2
2007003,1,898,2007,455,946,male,mature,4
2007003,1,898,2007,492,993,male,mature,4
2007003,1,898,2007,368,435,female,immature,1
2007003,1,898,2007,450,1026,male,mature,4
2007003,1,898,2007,405,647,male,mature,2
2007003,1,898,2007,431,675,female,mature,2
2007003,1,898,2007,435,810,male,mature,2
2007003,1,898,2007,431,675,female,immature,2
2007003,1,898,2007,410,566,female,immature,2
2007003,1,898,2007,411,628,male,mature,2
2007003,1,898,2007,349,370,male,mature,1
2007003,1,898,2007,470,973,male,mature,2
2007004,1,901,2007,465,997,male,mature,2
2007004,1,901,2007,476,1060,male,mature,4
2007004,1,901,2007,486,1248,male,mature,4
2007004,1,901,2007,452,973,male,mature,4
2007004,1,901,2007,477,1055,male,mature,4
2007004,1,901,2007,482,1185,male,mature,4
2007004,1,901,2007,459,887,male,mature,4
2007004,1,901,2007,452,876,male,mature,4
2007004,1,901,2007,482,1158,male,mature,4
2007004,1,901,2007,461,922,male,mature,4
2007004,1,901,2007,465,1068,male,mature,4
2007004,1,901,2007,440,755,male,mature,4
2007004,1,901,2007,435,747,male,mature,4
2007004,1,901,2007,395,525,male,mature,1
2007004,1,901,2007,492,1119,male,mature,4
2007004,1,901,2007,465,960,male,mature,2
2007004,1,901,2007,451,1041,male,mature,2
2007004,1,901,2007,474,949,male,mature,4
2007004,1,901,2007,446,875,male,mature,2
2007004,1,901,2007,422,734,male,mature,2
2007004,1,901,2007,465,983,male,mature,4
2007004,1,901,2007,480,1152,male,mature,4
2007004,1,901,2007,420,700,male,mature,2
2007004,1,901,2007,482,963,male,mature,4
2007004,1,901,2007,410,630,male,mature,2
2007004,1,901,2007,470,980,male,mature,4
2007004,1,901,2007,480,995,male,mature,4
2007004,1,901,2007,472,1016,male,mature,4
2007004,1,901,2007,377,538,female,mature,2
2007004,1,901,2007,412,612,male,mature,2
2007004,1,901,2007,434,700,female,mature,2
2007004,1,901,2007,429,470,male,mature,4
2007004,1,901,2007,466,976,male,mature,4
2007004,1,901,2007,424,702,male,mature,2
2007004,1,901,2007,471,981,male,mature,4
2007004,1,901,2007,456,892,female,mature,2
2007004,1,901,2007,417,650,male,mature,4
2007004,1,901,2007,446,840,male,mature,2
2007004,1,901,2007,460,840,female,immature,2
2007004,1,901,2007,452,962,male,mature,4
2007004,1,901,2007,428,796,male,mature,2
2007004,1,901,2007,485,1003,male,mature,4
2007004,1,901,2007,450,848,female,mature,2
2007004,1,901,2007,440,734,male,mature,2
2007004,1,901,2007,405,608,male,mature,2
2007004,1,901,2007,411,644,male,mature,1
2007004,1,901,2007,392,530,male,mature,1
2007004,1,901,2007,480,1195,male,mature,4
2007004,1,901,2007,390,580,male,mature,2
2007004,1,901,2007,445,786,male,mature,4
2007004,1,901,2007,452,844,male,mature,4
2007004,1,901,2007,404,575,male,mature,1
2007004,1,901,2007,352,366,female,immature,1
2007004,1,901,2007,410,496,male,mature,1
2007004,1,901,2007,468,792,male,mature,4
2007004,1,901,2007,491,1138,male,mature,4
2007004,1,901,2007,475,990,male,mature,4
2007004,1,901,2007,470,965,male,mature,4
2007004,1,901,2007,465,865,male,mature,4
2007004,1,901,2007,346,352,female,immature,1
2007004,1,901,2007,400,667,male,mature,4
2007004,1,901,2007,511,1393,male,mature,4
2007004,1,901,2007,446,818,male,mature,3
2007004,1,901,2007,494,1136,male,mature,4
2007004,1,901,2007,442,751,male,mature,2
2007004,1,901,2007,399,587,male,mature,1
2007004,1,901,2007,451,867,male,mature,4
2007004,1,901,2007,467,973,male,mature,4
2007004,1,901,2007,448,878,male,mature,2
2007004,1,901,2007,438,758,male,mature,2
2007004,1,901,2007,420,677,male,mature,2
2007004,1,901,2007,447,933,male,mature,3
2007004,1,901,2007,416,712,male,mature,2
2007004,1,901,2007,412,628,male,mature,4
2007004,1,901,2007,428,732,male,mature,2
2007004,1,901,2007,428,814,male,mature,2
2007004,1,901,2007,473,854,male,mature,4
2007004,1,901,2007,474,984,male,mature,4
